x_um_0deg,y1_left,y2_right,y3_bottom,y4_top,y_mean_0,x_um_rot,y5_left_rot,y6_right_rot,y7_bottom_rot,y8_top_rot,y_mean_rot
52.62162162162162,1.9411771427203777,-15.278361813291358,10.716424673730256,0.6445554020105114,-0.4940511487075534,52.62162162162162,-5.24158,-12.224704,-17.07723,-1.2710705,-8.953646
53.513513513513516,2.495526426346704,-15.519246874868239,8.605023046999118,0.6097677323323315,-0.9522324172975214,53.513513513513516,-5.2414255,-12.706266,-19.128992,1.0144634,-9.015554
54.4054054054054,1.6873057046853477,-11.359080495594943,6.837515189501044,0.3239457781560474,-0.6275784558131259,54.4054054054054,-5.4946647,-12.127076,-21.340363,0.6963345,-9.5664425
55.2972972972973,1.9921265023670112,-9.130535154988713,6.554340847231278,-0.1320816659510288,-0.17903736783536336,55.2972972972973,-5.465952,-12.038467,-21.376038,0.88840896,-9.498012
56.189189189189186,2.0529096927526065,-9.0443875044906,1.7874281980656013,1.229648643816895,-0.9936002424638744,56.189189189189186,-5.3846607,-11.885204,-22.343546,1.078105,-9.633826
57.08108108108108,2.246265553469161,-12.613881408344458,3.8272732668983975,-5.871985980131133,-3.103082142027008,57.08108108108108,-4.858218,-12.151575,-23.416986,1.002867,-9.855978
57.972972972972975,2.387958139089771,-13.934148635087901,8.92975373513968,-1.5445385632009603,-1.0402438310148523,57.972972972972975,-5.3879895,-12.319525,-22.571661,0.924064,-9.838778
58.86486486486486,2.217644049116164,-14.944799059743417,-32.65007776265176,1.0908917597691066,-11.071585253377478,58.86486486486486,-5.78526,-11.229984,-23.642088,1.076977,-9.895089
59.75675675675676,2.294627050427497,-17.87100790066596,-35.35881915855116,0.7620963559058006,-12.543275913220954,59.75675675675676,-2.7911959,-11.07318,-24.585749,1.3533173,-9.274202
60.648648648648646,1.601669194535772,-15.185359051665138,-37.176493614778664,0.6921403486148988,-12.517010780823282,60.648648648648646,-6.623982,-11.021572,-25.2,0.568367,-10.569297
61.54054054054054,2.1697244367795983,-13.945390980772139,-38.98975106619951,0.5217910311002788,-12.560906644772944,61.54054054054054,-5.4705105,-10.774054,-26.692513,1.7971027,-10.284993
62.432432432432435,2.100833450825953,-16.03974203437881,-40.81731409876083,0.6282752435799469,-13.531986859683435,62.432432432432435,-5.147176,-11.146188,-26.692568,1.8083832,-10.294387
63.32432432432432,2.0751359815438852,-16.029576712898216,-42.8725941702427,0.7147057344449153,-14.02808229178803,63.32432432432432,-4.2485104,-10.876967,-26.908035,1.5948557,-10.109664
64.21621621621621,1.7892492254553947,-18.0486933295372,-45.47262556449698,0.3737279430058614,-15.339585431393232,64.21621621621621,-4.3568473,-10.5439825,-27.874716,1.7390527,-10.259123
65.10810810810811,2.169111391813719,-20.00914161053064,-3.3588983078314523,0.790318595011612,-5.102152482884191,65.10810810810811,-3.6311045,-11.058069,-28.771358,1.4415047,-10.504757
66.0,2.038662205397918,-20.293474498061123,-4.652208481365106,0.43220723503221253,-5.618703384749025,66.0,-3.4581609,-11.122373,-28.851938,0.9240199,-10.627113
66.89189189189189,2.081905106574721,-21.601417050382626,-7.065038326353019,0.6494015243249543,-6.483787186458993,66.89189189189189,-3.5627446,-10.956923,-29.423101,0.6586162,-10.821038
67.78378378378379,2.1695306935541034,-22.11689122415389,-9.103945123466215,0.5742921495212252,-7.119253376136194,67.78378378378379,-3.4797812,-11.155205,-30.750767,0.8481919,-11.134391
68.67567567567568,1.8961703811446864,-22.658700903166086,-10.049325624699023,0.7801824545341214,-7.507918423046576,68.67567567567568,-4.079781,-11.65432,-31.536383,1.5328519,-11.434408
69.56756756756756,1.8691517460513487,-23.253516813810904,-11.621700845449261,0.5542445183617396,-8.112955348711768,69.56756756756756,-4.149778,-11.929746,-31.9717,1.3898304,-11.665348
70.45945945945945,2.016203994492949,-23.499455054257183,-12.687075517622805,0.5544508578292606,-8.403968929889446,70.45945945945945,-3.771346,-11.646129,-32.58508,1.2629672,-11.684897
71.35135135135135,2.0407461195338072,-24.483203086624755,-13.811186759993204,0.7196483283560383,-8.883498849682029,71.35135135135135,-3.1547744,-11.7905655,-32.768887,0.6082996,-11.776482
72.24324324324324,2.3277467146930135,-24.70142330021935,-19.73547121956497,0.8398193247808257,-10.317332120077621,72.24324324324324,-2.4501781,-11.75911,-33.05497,0.5820045,-11.670564
73.13513513513513,2.5552667744363755,-25.275594899101073,-21.396058770738982,0.7449815803171782,-10.842851328771625,73.13513513513513,-3.9962971,-12.047708,-33.836235,0.86035645,-12.2549715
74.02702702702703,1.8178061462060429,-26.2113241492223,-19.681056212245316,0.7983441932937368,-10.81905750549196,74.02702702702703,-4.320002,-12.003467,-34.036903,0.9155098,-12.361217
